frame_number,track_id,car_bbox,car_bbox_score,license_plate_bbox,license_plate_bbox_score,license_plate_number,license_text_score
539,20.0,[2327.8896484375 1185.1331787109375 2943.136474609375 1697.4346923828125],0.8479138016700745,[213.28192138671875 324.1321716308594 385.4879455566406 372.6141052246094],0.6019283533096313,EY61MBG,0.24459639714917064
540,20.0,[2329.616455078125 1188.3045654296875 2942.6162109375 1697.11767578125],0.8625763058662415,[210.87957763671875 323.2184143066406 384.4853515625 371.2424011230469],0.5599429607391357,EY61NBG,0.42536622712900707
541,20.0,[2330.07763671875 1188.827392578125 2942.18115234375 1695.889404296875],0.8623296022415161,[210.16905212402344 322.49267578125 384.1806335449219 371.24029541015625],0.6106069087982178,EY61NBG,0.7583691760210939
542,11.0,[888.9307250976562 1482.8289794921875 1556.67041015625 2051.787353515625],0.8934244513511658,[237.3546905517578 386.83935546875 437.8047790527344 448.12451171875],0.630945086479187,FJ14ZHY,0.5064781213361961
542,20.0,[2329.036865234375 1192.392578125 2944.34521484375 1697.748779296875],0.8556102514266968,[212.2718963623047 322.18280029296875 385.6523742675781 370.30303955078125],0.5970106720924377,EY61NBG,0.4481800288311499
543,11.0,[887.4635620117188 1484.4532470703125 1557.573974609375 2055.905517578125],0.8913684487342834,[237.2672576904297 389.4846496582031 438.0864562988281 452.29364013671875],0.6220266819000244,FJ14ZHY,0.816437664006848
543,20.0,[2327.198486328125 1195.0240478515625 2947.134033203125 1701.178955078125],0.8471505641937256,[213.34388732910156 321.1249084472656 388.65570068359375 370.345947265625],0.5798170566558838,EY61NBG,0.4629160631643339
544,20.0,[2329.52099609375 1197.0936279296875 2951.02001953125 1707.940673828125],0.8505519032478333,[213.31007385253906 318.98333740234375 388.1902770996094 372.12786865234375],0.5567004680633545,EY61RBG,0.26357008431006934
545,11.0,[886.8367919921875 1490.1610107421875 1560.885009765625 2062.7666015625],0.8768488764762878,[232.08090209960938 395.1160583496094 436.14276123046875 448.9975891113281],0.6956868767738342,FJ14ZHY,0.8908465545617118
545,20.0,[2325.326416015625 1199.14599609375 2951.958251953125 1711.517333984375],0.8558645248413086,[217.67994689941406 319.29864501953125 391.1081848144531 374.1990051269531],0.5385322570800781,EY61NBG,0.8136852302525043
547,20.0,[2327.599609375 1201.9365234375 2955.36865234375 1714.3397216796875],0.8562573790550232,[215.12464904785156 320.7613220214844 392.613525390625 375.6976623535156],0.525315523147583,EY61NBG,0.39009371808552096
548,20.0,[2329.718505859375 1203.21875 2956.672607421875 1716.9833984375],0.8593308925628662,[214.8445587158203 323.2670593261719 391.6390686035156 375.2814025878906],0.5690540671348572,EY61NBG,0.5888429676920547
549,11.0,[878.9517822265625 1499.907470703125 1561.835693359375 2073.032470703125],0.8945456147193909,[234.53433227539062 399.2889099121094 441.2093505859375 456.1907043457031],0.6677566170692444,FJ14ZHY,0.22874828506907047
549,20.0,[2333.954833984375 1204.7562255859375 2955.29296875 1719.1380615234375],0.864408016204834,[212.6595458984375 326.00445556640625 388.595947265625 375.75762939453125],0.5849663019180298,EY61NBG,0.6792897823535422
550,11.0,[874.1038208007812 1504.0340576171875 1558.90966796875 2082.368408203125],0.8957430720329285,[238.40567016601562 399.18316650390625 443.57464599609375 454.41973876953125],0.6574016213417053,FJ14ZHY,0.44889348700898646
550,20.0,[2336.9609375 1207.5665283203125 2957.120361328125 1723.9866943359375],0.8733571171760559,[211.0582733154297 326.1328430175781 386.7806396484375 375.86846923828125],0.5703638195991516,EY61NBG,0.4620887374808836
551,11.0,[869.7992553710938 1509.22021484375 1553.11865234375 2089.519287109375],0.9002220034599304,[242.3349609375 394.35589599609375 445.83673095703125 453.14813232421875],0.6713182330131531,FJ14ZHY,0.3475136174199972
551,20.0,[2337.2333984375 1208.6546630859375 2957.797607421875 1726.9793701171875],0.874836802482605,[210.66339111328125 327.3738098144531 386.46307373046875 376.5279541015625],0.5754842162132263,EY61NBG,0.3812348261524713
552,11.0,[865.6932373046875 1514.2662353515625 1551.3111572265625 2093.571533203125],0.8950409889221191,[244.19198608398438 393.7713623046875 447.37921142578125 453.6867980957031],0.6499279141426086,FJ14ZHY,0.4224505059524451
552,20.0,[2339.719482421875 1210.5301513671875 2960.70361328125 1728.926513671875],0.8928099870681763,[209.58460998535156 328.3338317871094 385.8041076660156 378.04364013671875],0.5775681734085083,EY61MBG,0.292368726306111
553,11.0,[864.4496459960938 1515.6312255859375 1550.906982421875 2094.275146484375],0.8947986960411072,[244.78103637695312 390.169677734375 448.39306640625 453.1123046875],0.6217682361602783,FJ14ZHY,0.38815372517541064
553,20.0,[2340.435791015625 1210.531494140625 2961.446044921875 1728.575927734375],0.8927243947982788,[208.56483459472656 328.9504089355469 385.1218566894531 378.16119384765625],0.5777435302734375,EY61MBG,0.292368726306111
554,11.0,[862.7138061523438 1518.8338623046875 1548.8201904296875 2097.94287109375],0.8802882432937622,[244.17820739746094 395.3127136230469 448.7136535644531 454.6216125488281],0.6400158405303955,FJ14ZHY,0.2814595487734852
554,20.0,[2341.6943359375 1212.5570068359375 2962.38916015625 1730.2047119140625],0.8914779424667358,[206.15814208984375 327.81396484375 382.8681335449219 377.6155700683594],0.6257782578468323,EY61NBG,0.5211422679062389
555,20.0,[2342.953857421875 1215.445068359375 2962.705078125 1732.87841796875],0.8927097916603088,[205.83445739746094 327.4710998535156 382.5377197265625 377.61505126953125],0.6406086087226868,EY61MBG,0.2783598452413199
556,20.0,[2343.66552734375 1219.2816162109375 2964.336669921875 1736.38916015625],0.8940884470939636,[210.4728240966797 328.01580810546875 384.37506103515625 377.3738708496094],0.5601927042007446,EY61MBG,0.4119896128758457
557,20.0,[2343.6328125 1222.58642578125 2966.51025390625 1740.46630859375],0.8932795524597168,[209.8505096435547 327.1105651855469 385.4700012207031 377.1803894042969],0.5530146360397339,EY61NBG,0.4491237782304985
558,11.0,[854.384521484375 1528.411865234375 1552.25 2115.885009765625],0.8871983885765076,[241.01541137695312 406.44189453125 452.190185546875 463.093017578125],0.6347624659538269,FJ14ZHY,0.6166027244740185
558,20.0,[2344.862548828125 1224.7506103515625 2969.81298828125 1745.90673828125],0.8984541893005371,[208.06065368652344 328.1981201171875 385.8675231933594 379.0794982910156],0.5575003027915955,EY61NBG,0.2673589489415236
559,11.0,[855.4495239257812 1528.537353515625 1552.726806640625 2116.1171875],0.8873911499977112,[239.95623779296875 406.7537841796875 451.24346923828125 463.28466796875],0.6316223740577698,FJ14ZHY,0.6858420212576757
559,20.0,[2344.987548828125 1224.75048828125 2970.578369140625 1746.6297607421875],0.8983498811721802,[207.3878173828125 327.2960205078125 385.54876708984375 379.61444091796875],0.5654744505882263,EY61NBG,0.2820503719081679
560,11.0,[852.8670654296875 1533.4329833984375 1552.271240234375 2120.742919921875],0.9025338292121887,[242.0023956298828 404.9179992675781 452.6028137207031 461.9358825683594],0.6455097794532776,FJ14ZHY,0.5608186336962081
560,20.0,[2344.797119140625 1228.4697265625 2971.463623046875 1751.6142578125],0.8895710706710815,[206.8840789794922 322.80255126953125 386.4718017578125 380.08538818359375],0.5641473531723022,EY61MBG,0.6160702452593422
561,11.0,[847.062744140625 1537.533447265625 1552.4949951171875 2127.756591796875],0.9036486148834229,[247.9201202392578 406.3687744140625 457.6062927246094 463.3755798339844],0.625084638595581,FJ14ZHY,0.33878550453602546
561,20.0,[2345.4853515625 1231.0926513671875 2973.45751953125 1755.4217529296875],0.8900904059410095,[206.79653930664062 321.6416320800781 386.20428466796875 380.1816101074219],0.581328272819519,EY51NBG,0.2811229816461925
562,11.0,[841.8870849609375 1544.5977783203125 1552.1505126953125 2134.63330078125],0.8988734483718872,[251.84078979492188 398.18878173828125 461.0699157714844 462.428955078125],0.628804624080658,FJ14ZHY,0.4302081543159386
562,20.0,[2345.91455078125 1233.7535400390625 2975.5830078125 1760.58251953125],0.8899696469306946,[206.97341918945312 325.37701416015625 388.3058776855469 380.65509033203125],0.5864790678024292,EY61NBG,0.3203905821284882
563,11.0,[838.3665161132812 1546.013671875 1552.3199462890625 2142.888427734375],0.8961979150772095,[252.7732696533203 400.56378173828125 462.7421569824219 465.9125671386719],0.6177912354469299,FJ14ZHY,0.5261727533010873
563,20.0,[2345.900390625 1236.1195068359375 2976.39208984375 1764.7825927734375],0.8833151459693909,[202.74365234375 321.7597351074219 388.2149658203125 381.8441467285156],0.5746387243270874,EY61MBG,0.49408734404373417
564,20.0,[2345.94580078125 1237.0352783203125 2977.77001953125 1768.1341552734375],0.8831836581230164,[207.5063934326172 324.2381896972656 390.1729736328125 383.9618835449219],0.5732035636901855,EY61NBG,0.37868896949914094
565,11.0,[833.0476684570312 1552.8341064453125 1570.621337890625 2146.60498046875],0.900123655796051,[256.84527587890625 404.8163757324219 468.0271301269531 468.5450744628906],0.6200014352798462,FJ14ZHY,0.47525422014473656
565,20.0,[2345.673583984375 1236.611083984375 2977.733154296875 1768.236572265625],0.8828916549682617,[207.5115203857422 324.16943359375 390.1812438964844 384.0185241699219],0.574532687664032,EY61MBG,0.4656243933214498
566,11.0,[831.5916137695312 1557.5872802734375 1562.9659423828125 2150.1748046875],0.8994951248168945,[256.97821044921875 403.4565734863281 467.3460998535156 469.00323486328125],0.6098686456680298,FJ14ZHY,0.605443631023437
566,20.0,[2345.976318359375 1238.3443603515625 2977.011474609375 1770.955078125],0.8853983283042908,[210.7891845703125 327.2336730957031 391.0144958496094 385.0642395019531],0.5508446097373962,EY61MBG,0.47169113864747725
567,11.0,[830.4500122070312 1560.9637451171875 1565.90625 2152.992431640625],0.898577868938446,[255.59475708007812 404.9609375 467.01495361328125 468.35589599609375],0.5673583745956421,FJ14ZHY,0.37196900385011267
567,20.0,[2344.97314453125 1239.65869140625 2976.25244140625 1770.7711181640625],0.88595050573349,[209.0977325439453 332.9323425292969 390.5635681152344 383.8640441894531],0.5817517042160034,EY61NBG,0.5555525583182462
568,11.0,[830.1061401367188 1564.1077880859375 1564.570068359375 2153.290283203125],0.895054280757904,[248.7548828125 402.1103515625 466.1561584472656 466.42388916015625],0.6097357869148254,FJ14ZHY,0.5908172322213974
568,20.0,[2345.609375 1241.0059814453125 2977.15966796875 1773.457275390625],0.8911464810371399,[210.78961181640625 333.63275146484375 390.3172607421875 384.4870910644531],0.5785631537437439,EY61NBG,0.3468306037118678
569,11.0,[829.4042358398438 1569.351806640625 1559.756591796875 2150.1298828125],0.8897144794464111,[250.5778350830078 408.6371154785156 465.7153015136719 466.6602783203125],0.598019003868103,FJ14ZHY,0.33830742765140487
569,20.0,[2347.1083984375 1243.5706787109375 2977.50830078125 1775.39208984375],0.8832354545593262,[208.718994140625 335.13653564453125 390.31597900390625 386.6867980957031],0.6411452889442444,EY61MBG,0.5761100321164375
570,20.0,[2347.461181640625 1245.0496826171875 2975.553466796875 1778.47265625],0.8739861249923706,[208.08497619628906 336.9468688964844 391.3276672363281 386.94915771484375],0.6421233415603638,EY61MBG,0.17273530704993462
571,20.0,[2347.27880859375 1244.816162109375 2974.39404296875 1778.5361328125],0.8739784955978394,[212.24789428710938 338.2563781738281 393.5469665527344 391.29296875],0.5957268476486206,EY61NBG,0.2520192277265851
572,11.0,[824.0439453125 1575.37548828125 1558.227783203125 2148.008544921875],0.889453649520874,[253.12554931640625 411.0699462890625 467.7911682128906 475.47564697265625],0.6315025091171265,FJ14ZHY,0.49286149817744185
572,20.0,[2348.17578125 1248.6007080078125 2978.81689453125 1783.46435546875],0.8825329542160034,[208.0587158203125 336.9239807128906 391.368896484375 387.1310119628906],0.6175060868263245,EY61MBG,0.350220544890488
573,11.0,[822.5786743164062 1578.58642578125 1555.56884765625 2149.14013671875],0.8906149864196777,[248.68211364746094 408.350341796875 469.54473876953125 474.2646789550781],0.6459907293319702,FJ16ZHY,0.32834637980940945
574,11.0,[821.5230712890625 1582.643310546875 1549.7637939453125 2149.467041015625],0.8895424604415894,[247.64012145996094 408.364990234375 468.26800537109375 472.3287353515625],0.6327366232872009,FJ14ZHY,0.4560653585778888
574,20.0,[2349.396728515625 1253.6842041015625 2986.35009765625 1791.22021484375],0.8909468650817871,[216.33493041992188 339.5480041503906 394.8355712890625 390.34478759765625],0.5589340329170227,EY61MBG,0.3360076480851632
575,20.0,[2349.901611328125 1255.9278564453125 2987.4248046875 1794.031982421875],0.8910128474235535,[217.15753173828125 340.2394714355469 395.96807861328125 391.07403564453125],0.5628625750541687,EY61MBG,0.5506702221798747
576,20.0,[2349.9169921875 1258.043212890625 2989.0927734375 1798.136474609375],0.8880068063735962,[220.15432739257812 341.38177490234375 397.1212463378906 391.66888427734375],0.5770403742790222,EY61MBG,0.6274738557873693
577,20.0,[2349.58544921875 1258.037841796875 2989.019287109375 1798.4541015625],0.8881868720054626,[220.2115478515625 341.38006591796875 397.1240234375 391.670166015625],0.5777633190155029,EY61MBG,0.6274738557873693
578,11.0,[814.3092651367188 1594.3115234375 1532.8509521484375 2149.393310546875],0.9069614410400391,[250.768798828125 416.9815368652344 467.63824462890625 484.06561279296875],0.7727419137954712,FJ14ZHY,0.8159994166177437
578,20.0,[2348.904541015625 1260.4951171875 2986.333740234375 1800.423583984375],0.8846570253372192,[226.40359497070312 342.19622802734375 398.4193420410156 392.5188293457031],0.5930054783821106,EY61NBG,0.8773438607731405
579,20.0,[2350.264892578125 1263.911865234375 2988.867919921875 1804.1868896484375],0.895969808101654,[226.0023956298828 341.69921875 398.1259460449219 391.90350341796875],0.6128023266792297,EY61NBG,0.7970036002172728
580,20.0,[2350.2529296875 1265.82421875 2988.412109375 1807.61181640625],0.8896269202232361,[220.05332946777344 343.1610412597656 399.36737060546875 393.7659606933594],0.5987359285354614,EY61NBG,0.5277123792247306
582,20.0,[2351.497802734375 1271.2716064453125 2991.27099609375 1812.67724609375],0.8893290758132935,[218.43643188476562 343.2684326171875 401.2547302246094 394.506103515625],0.6081411838531494,EY61NBG,0.6899576362186418
584,11.0,[803.485107421875 1617.74169921875 1542.641845703125 2144.723876953125],0.8891487121582031,[249.2438507080078 422.4908142089844 473.9159851074219 482.34393310546875],0.6068186163902283,FJ16ZHY,0.722868717502308
584,20.0,[2352.16845703125 1274.51513671875 2993.3017578125 1814.7781982421875],0.8992508053779602,[214.32513427734375 342.3671875 400.4681396484375 393.2862243652344],0.6225420236587524,EY61MBG,0.586397527423972
585,20.0,[2353.634765625 1278.66748046875 2994.31982421875 1819.368408203125],0.8995077610015869,[219.58624267578125 342.6882019042969 402.2026672363281 394.3126220703125],0.5923482775688171,EY61MBG,0.27801155176025116
586,11.0,[793.4028930664062 1622.6409912109375 1543.3204345703125 2148.912109375],0.8951166272163391,[259.13665771484375 427.1070556640625 479.6232604980469 492.1625671386719],0.6172951459884644,FJ16ZHY,0.38640534903171375
586,20.0,[2353.930419921875 1281.294921875 2995.582763671875 1823.9237060546875],0.8945446014404297,[220.9235382080078 343.4440612792969 403.4363098144531 394.9809265136719],0.6055554151535034,EY61NBG,0.4878080842221126
587,11.0,[787.36328125 1626.374755859375 1535.376220703125 2150.89892578125],0.8894643783569336,[261.7110900878906 426.886474609375 482.21429443359375 494.0889587402344],0.5939149260520935,FJ14ZHY,0.5784069862102666
587,20.0,[2355.572998046875 1283.0408935546875 2997.06982421875 1828.0931396484375],0.9002646803855896,[220.05140686035156 345.059814453125 402.25408935546875 395.90521240234375],0.5993495583534241,EY61NBG,0.6428998671387921
588,11.0,[782.07763671875 1631.3701171875 1533.25537109375 2152.878173828125],0.8868544101715088,[264.8145751953125 426.7851257324219 486.1251220703125 493.6176452636719],0.5826352834701538,FJ14ZHY,0.4735066318103648
